사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022082200100345,2022년 8월 22일 16시,월요일,전라북도 전주시 덕진구 송천동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,상해없음,보행자,남,86세,중상
2022082200100420,2022년 8월 22일 18시,월요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,여,58세,경상
2022082200100526,2022년 8월 22일 22시,월요일,전라북도 전주시 완산구 평화동2가,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,보행자,남,46세,경상
2022082300100022,2022년 8월 23일 01시,화요일,전라북도 전주시 덕진구 우아동2가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,44세,경상
2022082300100027,2022년 8월 23일 02시,화요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,여,32세,경상
2022082300100041,2022년 8월 23일 05시,화요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,21세,상해없음,승용,남,42세,경상
2022082300100072,2022년 8월 23일 07시,화요일,전라북도 전주시 덕진구 장동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,여,62세,중상
2022082300100294,2022년 8월 23일 14시,화요일,전라북도 전주시 완산구 서노송동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,기타 - 기타,화물,남,67세,상해없음,자전거,남,18세,경상
2022082300100520,2022년 8월 23일 19시,화요일,전라북도 전주시 완산구 상림동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,63세,경상,승용,남,21세,경상
2022082400100007,2022년 8월 24일 00시,수요일,전라북도 전주시 완산구 중노송동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,42세,경상
2022082400100146,2022년 8월 24일 09시,수요일,전라북도 전주시 덕진구 팔복동2가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로부근,승용,남,75세,상해없음,자전거,남,78세,경상
2022082400100184,2022년 8월 24일 10시,수요일,전라북도 전주시 덕진구 팔복동2가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,21세,경상
2022082400100428,2022년 8월 24일 17시,수요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,61세,상해없음,보행자,여,77세,경상
2022082400100505,2022년 8월 24일 19시,수요일,전라북도 전주시 덕진구 호성동2가,사망사고,1,0,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,자전거,남,78세,사망
2022082500100047,2022년 8월 25일 06시,목요일,전라북도 전주시 완산구 태평동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,이륜,남,64세,경상,승용,여,42세,경상
2022082500100048,2022년 8월 25일 06시,목요일,전라북도 전주시 덕진구 호성동3가,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,자전거,남,44세,중상
2022082500100393,2022년 8월 25일 17시,목요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,보행자,여,42세,경상
2022082500100555,2022년 8월 25일 22시,목요일,전라북도 전주시 덕진구 우아동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,53세,상해없음,승용,남,30세,경상
2022082600100003,2022년 8월 26일 00시,금요일,전라북도 전주시 완산구 다가동3가,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,28세,경상
2022082600100173,2022년 8월 26일 10시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,2,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,73세,기타불명,승용,남,53세,경상
2022082600100236,2022년 8월 26일 12시,금요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,경상,승용,여,51세,경상
2022082600100381,2022년 8월 26일 16시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,24세,경상
2022082600100423,2022년 8월 26일 17시,금요일,전라북도 전주시 완산구 효자동3가,중상사고,0,1,0,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,31세,기타불명,이륜,남,43세,중상
2022082600100424,2022년 8월 26일 17시,금요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,기타 - 기타,승용,남,32세,기타불명,승용,여,55세,경상
2022082600100529,2022년 8월 26일 19시,금요일,전라북도 전주시 완산구 효자동2가,중상사고,0,2,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,71세,중상,,,,
2022082600100645,2022년 8월 26일 23시,금요일,전라북도 전주시 완산구 평화동2가,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,보행자,남,71세,사망
2022082600100646,2022년 8월 26일 23시,금요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,기타불명,보행자,남,28세,경상
2022082700100021,2022년 8월 27일 01시,토요일,전라북도 전주시 완산구 효자동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,40세,중상
2022082700100207,2022년 8월 27일 11시,토요일,전라북도 전주시 완산구 서노송동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승합,남,53세,경상
2022082700100246,2022년 8월 27일 12시,토요일,전라북도 전주시 덕진구 우아동2가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,24세,상해없음,보행자,여,63세,중상
2022082700100383,2022년 8월 27일 15시,토요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,1,0,차대차 - 기타,불법유턴,포장 - 건조,맑음,기타 - 기타,승용,여,43세,상해없음,승용,남,33세,경상
2022082700100473,2022년 8월 27일 17시,토요일,전라북도 전주시 덕진구 용정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,여,52세,경상
2022082700100582,2022년 8월 27일 20시,토요일,전라북도 전주시 덕진구 중동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,승용,남,25세,경상
2022082800100290,2022년 8월 28일 15시,일요일,전라북도 전주시 완산구 태평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,73세,경상
